event_idx,ticker,event_wall_ts,period,clock,description,event_type,scorer_side,scorer_label,points,pre_score,post_score,pre_diff_for_scorer,pre_capture_lag_ms,pre_yes_bid,pre_yes_ask,pre_mid,first_plus_1c_ms,first_plus_5c_ms,horizon_ms,post_capture_lag_ms,post_yes_bid,post_yes_ask,post_mid,mid_move,ask_move,bid_move
99,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:49:31.200000+00:00,4,8:30,M. Robinson tip Layup (5 PTS),twopointmade,home,NYK,2,98-91,98-93,7.0,9.6220703125,0.32,0.33,0.325,1261.39697265625,,500,513.18896484375,0.32,0.33,0.325,0.0,0.0,0.0
99,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:49:31.200000+00:00,4,8:30,M. Robinson tip Layup (5 PTS),twopointmade,home,NYK,2,98-91,98-93,7.0,9.6220703125,0.32,0.33,0.325,1261.39697265625,,1000,1015.302001953125,0.32,0.33,0.325,0.0,0.0,0.0
99,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:49:31.200000+00:00,4,8:30,M. Robinson tip Layup (5 PTS),twopointmade,home,NYK,2,98-91,98-93,7.0,9.6220703125,0.32,0.33,0.325,1261.39697265625,,3000,3015.117919921875,0.33,0.34,0.335,0.010000000000000009,0.010000000000000009,0.010000000000000009
99,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:49:31.200000+00:00,4,8:30,M. Robinson tip Layup (5 PTS),twopointmade,home,NYK,2,98-91,98-93,7.0,9.6220703125,0.32,0.33,0.325,1261.39697265625,,10000,10002.30810546875,0.33,0.34,0.335,0.010000000000000009,0.010000000000000009,0.010000000000000009
99,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:49:31.200000+00:00,4,8:30,M. Robinson tip Layup (5 PTS),twopointmade,home,NYK,2,98-91,98-93,7.0,9.6220703125,0.32,0.33,0.325,1261.39697265625,,60000,60025.04296875,0.3,0.31,0.305,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018
100,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:27.700000+00:00,4,8:10,V. Wembanyama Free Throw 1 of 2 (25 PTS),freethrowmade,away,SAS,1,98-93,99-93,-5.0,36.77587890625,0.69,0.7,0.695,,,100,197.51611328125,0.69,0.7,0.695,0.0,0.0,0.0
100,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:27.700000+00:00,4,8:10,V. Wembanyama Free Throw 1 of 2 (25 PTS),freethrowmade,away,SAS,1,98-93,99-93,-5.0,36.77587890625,0.69,0.7,0.695,,,250,277.64501953125,0.69,0.7,0.695,0.0,0.0,0.0
100,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:27.700000+00:00,4,8:10,V. Wembanyama Free Throw 1 of 2 (25 PTS),freethrowmade,away,SAS,1,98-93,99-93,-5.0,36.77587890625,0.69,0.7,0.695,,,500,513.385009765625,0.69,0.7,0.695,0.0,0.0,0.0
100,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:27.700000+00:00,4,8:10,V. Wembanyama Free Throw 1 of 2 (25 PTS),freethrowmade,away,SAS,1,98-93,99-93,-5.0,36.77587890625,0.69,0.7,0.695,,,1000,1027.85595703125,0.69,0.7,0.695,0.0,0.0,0.0
100,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:27.700000+00:00,4,8:10,V. Wembanyama Free Throw 1 of 2 (25 PTS),freethrowmade,away,SAS,1,98-93,99-93,-5.0,36.77587890625,0.69,0.7,0.695,,,3000,3200.7041015625,0.69,0.7,0.695,0.0,0.0,0.0
100,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:27.700000+00:00,4,8:10,V. Wembanyama Free Throw 1 of 2 (25 PTS),freethrowmade,away,SAS,1,98-93,99-93,-5.0,36.77587890625,0.69,0.7,0.695,,,10000,10121.652099609375,0.69,0.7,0.695,0.0,0.0,0.0
100,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:27.700000+00:00,4,8:10,V. Wembanyama Free Throw 1 of 2 (25 PTS),freethrowmade,away,SAS,1,98-93,99-93,-5.0,36.77587890625,0.69,0.7,0.695,,,60000,60026.074951171875,0.71,0.72,0.715,0.020000000000000018,0.020000000000000018,0.020000000000000018
101,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:58.400000+00:00,4,8:10,V. Wembanyama Free Throw 2 of 2 (26 PTS),freethrowmade,away,SAS,1,99-93,100-93,-6.0,11.135986328125,0.7,0.71,0.705,4003.24609375,,100,186.37890625,0.7,0.71,0.705,0.0,0.0,0.0
101,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:58.400000+00:00,4,8:10,V. Wembanyama Free Throw 2 of 2 (26 PTS),freethrowmade,away,SAS,1,99-93,100-93,-6.0,11.135986328125,0.7,0.71,0.705,4003.24609375,,250,339.137939453125,0.7,0.71,0.705,0.0,0.0,0.0
101,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:58.400000+00:00,4,8:10,V. Wembanyama Free Throw 2 of 2 (26 PTS),freethrowmade,away,SAS,1,99-93,100-93,-6.0,11.135986328125,0.7,0.71,0.705,4003.24609375,,500,568.8740234375,0.7,0.71,0.705,0.0,0.0,0.0
101,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:58.400000+00:00,4,8:10,V. Wembanyama Free Throw 2 of 2 (26 PTS),freethrowmade,away,SAS,1,99-93,100-93,-6.0,11.135986328125,0.7,0.71,0.705,4003.24609375,,1000,1005.8779296875,0.7,0.71,0.705,0.0,0.0,0.0
101,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:58.400000+00:00,4,8:10,V. Wembanyama Free Throw 2 of 2 (26 PTS),freethrowmade,away,SAS,1,99-93,100-93,-6.0,11.135986328125,0.7,0.71,0.705,4003.24609375,,3000,3009.31396484375,0.7,0.71,0.705,0.0,0.0,0.0
101,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:58.400000+00:00,4,8:10,V. Wembanyama Free Throw 2 of 2 (26 PTS),freethrowmade,away,SAS,1,99-93,100-93,-6.0,11.135986328125,0.7,0.71,0.705,4003.24609375,,10000,10004.4150390625,0.71,0.72,0.715,0.010000000000000009,0.010000000000000009,0.010000000000000009
101,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:50:58.400000+00:00,4,8:10,V. Wembanyama Free Throw 2 of 2 (26 PTS),freethrowmade,away,SAS,1,99-93,100-93,-6.0,11.135986328125,0.7,0.71,0.705,4003.24609375,,60000,60025.924072265625,0.82,0.83,0.825,0.12,0.12,0.12
102,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:56:09.800000+00:00,4,7:31,J. Brunson driving Layup (22 PTS),twopointmade,home,NYK,2,100-93,100-95,7.0,2.93603515625,0.26,0.27,0.265,623.135986328125,8317.403076171875,100,104.06396484375,0.26,0.27,0.265,0.0,0.0,0.0
102,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:56:09.800000+00:00,4,7:31,J. Brunson driving Layup (22 PTS),twopointmade,home,NYK,2,100-93,100-95,7.0,2.93603515625,0.26,0.27,0.265,623.135986328125,8317.403076171875,250,257.241943359375,0.26,0.27,0.265,0.0,0.0,0.0
102,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:56:09.800000+00:00,4,7:31,J. Brunson driving Layup (22 PTS),twopointmade,home,NYK,2,100-93,100-95,7.0,2.93603515625,0.26,0.27,0.265,623.135986328125,8317.403076171875,500,515.822021484375,0.26,0.27,0.265,0.0,0.0,0.0
102,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:56:09.800000+00:00,4,7:31,J. Brunson driving Layup (22 PTS),twopointmade,home,NYK,2,100-93,100-95,7.0,2.93603515625,0.26,0.27,0.265,623.135986328125,8317.403076171875,1000,1001.9609375,0.27,0.28,0.275,0.010000000000000009,0.010000000000000009,0.010000000000000009
102,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:56:09.800000+00:00,4,7:31,J. Brunson driving Layup (22 PTS),twopointmade,home,NYK,2,100-93,100-95,7.0,2.93603515625,0.26,0.27,0.265,623.135986328125,8317.403076171875,3000,3050.18310546875,0.27,0.28,0.275,0.010000000000000009,0.010000000000000009,0.010000000000000009
102,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:56:09.800000+00:00,4,7:31,J. Brunson driving Layup (22 PTS),twopointmade,home,NYK,2,100-93,100-95,7.0,2.93603515625,0.26,0.27,0.265,623.135986328125,8317.403076171875,10000,10001.155029296875,0.31,0.32,0.315,0.04999999999999999,0.04999999999999999,0.04999999999999999
102,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:56:09.800000+00:00,4,7:31,J. Brunson driving Layup (22 PTS),twopointmade,home,NYK,2,100-93,100-95,7.0,2.93603515625,0.26,0.27,0.265,623.135986328125,8317.403076171875,60000,60057.72509765625,0.29,0.3,0.295,0.02999999999999997,0.02999999999999997,0.02999999999999997
103,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 1 of 2 (27 PTS),freethrowmade,away,SAS,1,100-95,101-95,-5.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,100,101.833984375,0.71,0.72,0.715,0.0,0.0,0.0
103,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 1 of 2 (27 PTS),freethrowmade,away,SAS,1,100-95,101-95,-5.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,250,271.069091796875,0.71,0.72,0.715,0.0,0.0,0.0
103,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 1 of 2 (27 PTS),freethrowmade,away,SAS,1,100-95,101-95,-5.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,500,509.9970703125,0.71,0.72,0.715,0.0,0.0,0.0
103,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 1 of 2 (27 PTS),freethrowmade,away,SAS,1,100-95,101-95,-5.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,1000,1016.569091796875,0.71,0.72,0.715,0.0,0.0,0.0
103,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 1 of 2 (27 PTS),freethrowmade,away,SAS,1,100-95,101-95,-5.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,3000,3124.81103515625,0.72,0.73,0.725,0.010000000000000009,0.010000000000000009,0.010000000000000009
103,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 1 of 2 (27 PTS),freethrowmade,away,SAS,1,100-95,101-95,-5.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,10000,10147.3359375,0.72,0.73,0.725,0.010000000000000009,0.010000000000000009,0.010000000000000009
103,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 1 of 2 (27 PTS),freethrowmade,away,SAS,1,100-95,101-95,-5.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,60000,60000.010009765625,0.71,0.72,0.715,0.0,0.0,0.0
104,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 2 of 2 (28 PTS),freethrowmade,away,SAS,1,101-95,102-95,-6.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,100,101.833984375,0.71,0.72,0.715,0.0,0.0,0.0
104,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 2 of 2 (28 PTS),freethrowmade,away,SAS,1,101-95,102-95,-6.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,250,271.069091796875,0.71,0.72,0.715,0.0,0.0,0.0
104,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 2 of 2 (28 PTS),freethrowmade,away,SAS,1,101-95,102-95,-6.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,500,509.9970703125,0.71,0.72,0.715,0.0,0.0,0.0
104,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 2 of 2 (28 PTS),freethrowmade,away,SAS,1,101-95,102-95,-6.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,1000,1016.569091796875,0.71,0.72,0.715,0.0,0.0,0.0
104,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 2 of 2 (28 PTS),freethrowmade,away,SAS,1,101-95,102-95,-6.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,3000,3124.81103515625,0.72,0.73,0.725,0.010000000000000009,0.010000000000000009,0.010000000000000009
104,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 2 of 2 (28 PTS),freethrowmade,away,SAS,1,101-95,102-95,-6.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,10000,10147.3359375,0.72,0.73,0.725,0.010000000000000009,0.010000000000000009,0.010000000000000009
104,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:02:57.700000+00:00,4,7:12,V. Wembanyama Free Throw 2 of 2 (28 PTS),freethrowmade,away,SAS,1,101-95,102-95,-6.0,23.455078125,0.71,0.72,0.715,1869.43505859375,,60000,60000.010009765625,0.71,0.72,0.715,0.0,0.0,0.0
105,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:03:48.500000+00:00,4,6:49,O. Anunoby 14' fadeaway Jump Shot (24 PTS) (J. Brunson 5 AST),twopointmade,home,NYK,2,102-95,102-97,7.0,1.291015625,0.26,0.27,0.265,529.7490234375,,100,100.695068359375,0.26,0.27,0.265,0.0,0.0,0.0
105,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:03:48.500000+00:00,4,6:49,O. Anunoby 14' fadeaway Jump Shot (24 PTS) (J. Brunson 5 AST),twopointmade,home,NYK,2,102-95,102-97,7.0,1.291015625,0.26,0.27,0.265,529.7490234375,,250,260.054931640625,0.26,0.27,0.265,0.0,0.0,0.0
105,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:03:48.500000+00:00,4,6:49,O. Anunoby 14' fadeaway Jump Shot (24 PTS) (J. Brunson 5 AST),twopointmade,home,NYK,2,102-95,102-97,7.0,1.291015625,0.26,0.27,0.265,529.7490234375,,500,522.889892578125,0.26,0.28,0.27,0.0050000000000000044,0.010000000000000009,0.0
105,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:03:48.500000+00:00,4,6:49,O. Anunoby 14' fadeaway Jump Shot (24 PTS) (J. Brunson 5 AST),twopointmade,home,NYK,2,102-95,102-97,7.0,1.291015625,0.26,0.27,0.265,529.7490234375,,1000,1005.616943359375,0.28,0.29,0.28500000000000003,0.020000000000000018,0.019999999999999962,0.020000000000000018
105,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:03:48.500000+00:00,4,6:49,O. Anunoby 14' fadeaway Jump Shot (24 PTS) (J. Brunson 5 AST),twopointmade,home,NYK,2,102-95,102-97,7.0,1.291015625,0.26,0.27,0.265,529.7490234375,,3000,3020.159912109375,0.29,0.3,0.295,0.02999999999999997,0.02999999999999997,0.02999999999999997
105,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:03:48.500000+00:00,4,6:49,O. Anunoby 14' fadeaway Jump Shot (24 PTS) (J. Brunson 5 AST),twopointmade,home,NYK,2,102-95,102-97,7.0,1.291015625,0.26,0.27,0.265,529.7490234375,,10000,10015.009033203125,0.29,0.3,0.295,0.02999999999999997,0.02999999999999997,0.02999999999999997
105,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:03:48.500000+00:00,4,6:49,O. Anunoby 14' fadeaway Jump Shot (24 PTS) (J. Brunson 5 AST),twopointmade,home,NYK,2,102-95,102-97,7.0,1.291015625,0.26,0.27,0.265,529.7490234375,,60000,60007.485107421875,0.33,0.34,0.335,0.07,0.07,0.07
106,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:04:10.200000+00:00,4,6:28,D. Fox driving Layup (10 PTS),twopointmade,away,SAS,2,102-97,104-97,-5.0,1.43408203125,0.72,0.73,0.725,436.4169921875,,100,128.72412109375,0.72,0.73,0.725,0.0,0.0,0.0
106,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:04:10.200000+00:00,4,6:28,D. Fox driving Layup (10 PTS),twopointmade,away,SAS,2,102-97,104-97,-5.0,1.43408203125,0.72,0.73,0.725,436.4169921875,,250,419.157958984375,0.72,0.73,0.725,0.0,0.0,0.0
106,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:04:10.200000+00:00,4,6:28,D. Fox driving Layup (10 PTS),twopointmade,away,SAS,2,102-97,104-97,-5.0,1.43408203125,0.72,0.73,0.725,436.4169921875,,500,503.468017578125,0.75,0.76,0.755,0.030000000000000027,0.030000000000000027,0.030000000000000027
106,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:04:10.200000+00:00,4,6:28,D. Fox driving Layup (10 PTS),twopointmade,away,SAS,2,102-97,104-97,-5.0,1.43408203125,0.72,0.73,0.725,436.4169921875,,1000,1017.214111328125,0.75,0.76,0.755,0.030000000000000027,0.030000000000000027,0.030000000000000027
106,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:04:10.200000+00:00,4,6:28,D. Fox driving Layup (10 PTS),twopointmade,away,SAS,2,102-97,104-97,-5.0,1.43408203125,0.72,0.73,0.725,436.4169921875,,3000,3013.616943359375,0.75,0.76,0.755,0.030000000000000027,0.030000000000000027,0.030000000000000027
106,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:04:10.200000+00:00,4,6:28,D. Fox driving Layup (10 PTS),twopointmade,away,SAS,2,102-97,104-97,-5.0,1.43408203125,0.72,0.73,0.725,436.4169921875,,10000,10005.81494140625,0.75,0.76,0.755,0.030000000000000027,0.030000000000000027,0.030000000000000027
106,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:04:10.200000+00:00,4,6:28,D. Fox driving Layup (10 PTS),twopointmade,away,SAS,2,102-97,104-97,-5.0,1.43408203125,0.72,0.73,0.725,436.4169921875,,60000,60011.2880859375,0.67,0.68,0.675,-0.04999999999999993,-0.04999999999999993,-0.04999999999999993
107,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:04:47.400000+00:00,4,5:54,J. Brunson driving floating bank Jump Shot (24 PTS),twopointmade,home,NYK,2,104-97,104-99,7.0,0.001953125,0.3,0.31,0.305,59.98388671875,,100,100.257080078125,0.32,0.35,0.33499999999999996,0.02999999999999997,0.03999999999999998,0.020000000000000018
107,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:04:47.400000+00:00,4,5:54,J. Brunson driving floating bank Jump Shot (24 PTS),twopointmade,home,NYK,2,104-97,104-99,7.0,0.001953125,0.3,0.31,0.305,59.98388671875,,250,250.18701171875,0.32,0.33,0.325,0.020000000000000018,0.020000000000000018,0.020000000000000018
107,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:04:47.400000+00:00,4,5:54,J. Brunson driving floating bank Jump Shot (24 PTS),twopointmade,home,NYK,2,104-97,104-99,7.0,0.001953125,0.3,0.31,0.305,59.98388671875,,500,500.14599609375,0.32,0.34,0.33,0.025000000000000022,0.030000000000000027,0.020000000000000018
107,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:04:47.400000+00:00,4,5:54,J. Brunson driving floating bank Jump Shot (24 PTS),twopointmade,home,NYK,2,104-97,104-99,7.0,0.001953125,0.3,0.31,0.305,59.98388671875,,1000,1025.18603515625,0.34,0.35,0.345,0.03999999999999998,0.03999999999999998,0.040000000000000036
107,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:04:47.400000+00:00,4,5:54,J. Brunson driving floating bank Jump Shot (24 PTS),twopointmade,home,NYK,2,104-97,104-99,7.0,0.001953125,0.3,0.31,0.305,59.98388671875,,3000,3005.341064453125,0.33,0.34,0.335,0.030000000000000027,0.030000000000000027,0.030000000000000027
107,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:04:47.400000+00:00,4,5:54,J. Brunson driving floating bank Jump Shot (24 PTS),twopointmade,home,NYK,2,104-97,104-99,7.0,0.001953125,0.3,0.31,0.305,59.98388671875,,10000,10034.69091796875,0.32,0.33,0.325,0.020000000000000018,0.020000000000000018,0.020000000000000018
107,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:04:47.400000+00:00,4,5:54,J. Brunson driving floating bank Jump Shot (24 PTS),twopointmade,home,NYK,2,104-97,104-99,7.0,0.001953125,0.3,0.31,0.305,59.98388671875,,60000,60000.05908203125,0.29,0.3,0.295,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009
108,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:05:26.400000+00:00,4,5:54,J. Brunson Free Throw 1 of 1 (25 PTS),freethrowmade,home,NYK,1,104-99,104-100,5.0,5.35693359375,0.31,0.32,0.315,484.4541015625,,100,102.261962890625,0.31,0.32,0.315,0.0,0.0,0.0
108,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:05:26.400000+00:00,4,5:54,J. Brunson Free Throw 1 of 1 (25 PTS),freethrowmade,home,NYK,1,104-99,104-100,5.0,5.35693359375,0.31,0.32,0.315,484.4541015625,,250,301.97900390625,0.31,0.32,0.315,0.0,0.0,0.0
108,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:05:26.400000+00:00,4,5:54,J. Brunson Free Throw 1 of 1 (25 PTS),freethrowmade,home,NYK,1,104-99,104-100,5.0,5.35693359375,0.31,0.32,0.315,484.4541015625,,500,500.10791015625,0.32,0.33,0.325,0.010000000000000009,0.010000000000000009,0.010000000000000009
108,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:05:26.400000+00:00,4,5:54,J. Brunson Free Throw 1 of 1 (25 PTS),freethrowmade,home,NYK,1,104-99,104-100,5.0,5.35693359375,0.31,0.32,0.315,484.4541015625,,1000,1036.568115234375,0.32,0.33,0.325,0.010000000000000009,0.010000000000000009,0.010000000000000009
108,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:05:26.400000+00:00,4,5:54,J. Brunson Free Throw 1 of 1 (25 PTS),freethrowmade,home,NYK,1,104-99,104-100,5.0,5.35693359375,0.31,0.32,0.315,484.4541015625,,3000,3046.802001953125,0.32,0.33,0.325,0.010000000000000009,0.010000000000000009,0.010000000000000009
108,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:05:26.400000+00:00,4,5:54,J. Brunson Free Throw 1 of 1 (25 PTS),freethrowmade,home,NYK,1,104-99,104-100,5.0,5.35693359375,0.31,0.32,0.315,484.4541015625,,10000,10012.111083984375,0.32,0.33,0.325,0.010000000000000009,0.010000000000000009,0.010000000000000009
108,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 03:05:26.400000+00:00,4,5:54,J. Brunson Free Throw 1 of 1 (25 PTS),freethrowmade,home,NYK,1,104-99,104-100,5.0,5.35693359375,0.31,0.32,0.315,484.4541015625,,60000,60026.02392578125,0.27,0.28,0.275,-0.03999999999999998,-0.03999999999999998,-0.03999999999999998
109,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:05:43.800000+00:00,4,5:40,V. Wembanyama alley-oop Layup (30 PTS) (D. Fox 8 AST),twopointmade,away,SAS,2,104-100,106-100,-4.0,5.1298828125,0.67,0.68,0.675,483.81298828125,,100,101.98291015625,0.67,0.68,0.675,0.0,0.0,0.0
109,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:05:43.800000+00:00,4,5:40,V. Wembanyama alley-oop Layup (30 PTS) (D. Fox 8 AST),twopointmade,away,SAS,2,104-100,106-100,-4.0,5.1298828125,0.67,0.68,0.675,483.81298828125,,250,255.462890625,0.67,0.68,0.675,0.0,0.0,0.0
109,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:05:43.800000+00:00,4,5:40,V. Wembanyama alley-oop Layup (30 PTS) (D. Fox 8 AST),twopointmade,away,SAS,2,104-100,106-100,-4.0,5.1298828125,0.67,0.68,0.675,483.81298828125,,500,500.9150390625,0.68,0.69,0.685,0.010000000000000009,0.009999999999999898,0.010000000000000009
109,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:05:43.800000+00:00,4,5:40,V. Wembanyama alley-oop Layup (30 PTS) (D. Fox 8 AST),twopointmade,away,SAS,2,104-100,106-100,-4.0,5.1298828125,0.67,0.68,0.675,483.81298828125,,1000,1012.93994140625,0.69,0.7,0.695,0.019999999999999907,0.019999999999999907,0.019999999999999907
109,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:05:43.800000+00:00,4,5:40,V. Wembanyama alley-oop Layup (30 PTS) (D. Fox 8 AST),twopointmade,away,SAS,2,104-100,106-100,-4.0,5.1298828125,0.67,0.68,0.675,483.81298828125,,3000,3024.241943359375,0.7,0.72,0.71,0.03499999999999992,0.039999999999999925,0.029999999999999916
109,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:05:43.800000+00:00,4,5:40,V. Wembanyama alley-oop Layup (30 PTS) (D. Fox 8 AST),twopointmade,away,SAS,2,104-100,106-100,-4.0,5.1298828125,0.67,0.68,0.675,483.81298828125,,10000,10005.27197265625,0.71,0.72,0.715,0.039999999999999925,0.039999999999999925,0.039999999999999925
109,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:05:43.800000+00:00,4,5:40,V. Wembanyama alley-oop Layup (30 PTS) (D. Fox 8 AST),twopointmade,away,SAS,2,104-100,106-100,-4.0,5.1298828125,0.67,0.68,0.675,483.81298828125,,60000,60064.178955078125,0.71,0.72,0.715,0.039999999999999925,0.039999999999999925,0.039999999999999925
110,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:08:28+00:00,4,4:50,V. Wembanyama Free Throw 1 of 2 (31 PTS),freethrowmade,away,SAS,1,106-100,107-100,-6.0,10.638916015625,0.81,0.83,0.8200000000000001,1616.31201171875,,100,100.677978515625,0.81,0.83,0.8200000000000001,0.0,0.0,0.0
110,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:08:28+00:00,4,4:50,V. Wembanyama Free Throw 1 of 2 (31 PTS),freethrowmade,away,SAS,1,106-100,107-100,-6.0,10.638916015625,0.81,0.83,0.8200000000000001,1616.31201171875,,250,250.904052734375,0.82,0.83,0.825,0.004999999999999893,0.0,0.009999999999999898
110,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:08:28+00:00,4,4:50,V. Wembanyama Free Throw 1 of 2 (31 PTS),freethrowmade,away,SAS,1,106-100,107-100,-6.0,10.638916015625,0.81,0.83,0.8200000000000001,1616.31201171875,,500,513.73095703125,0.82,0.83,0.825,0.004999999999999893,0.0,0.009999999999999898
110,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 03:08:28+00:00,4,4:50,V. Wembanyama Free Throw 1 of 2 (31 PTS),freethrowmade,away,SAS,1,106-100,107-100,-6.0,10.638916015625,0.81,0.83,0.8200000000000001,1616.31201171875,,1000,1006.22900390625,0.82,0.83,0.825,0.004999999999999893,0.0,0.009999999999999898
